path,imgversion,imgbasicFlags,imgadvancedFlags,imgwidth,imgheight,imgimageFormat,fileSize
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\CEXPLO.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4387
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\CHAND.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4710
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\CHOTROD.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4936
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\CINVUN.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4542
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\CIREPAIR.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,5202
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\CMTURBO.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4763
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\COFREZE.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4919
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\CPFREZE.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4919
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\CREPAIR.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4593
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\CSOLID.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4993
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\CTIMER.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,5053
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\CTURBO.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4314
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\CVIEWOP.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4528
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\CVIEWPED.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4481
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\CWATER.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4212
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\DGREASE.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,5203
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\DGRIP.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,5152
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\DTURBCOP.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4667
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\DTURBOPP.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4697
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\DTURBPED.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4663
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\SBLIND.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4644
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\SBOUNCE.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,5365
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\SDRUGS.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4139
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\SELECTRO.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4517
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\SGIANT.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4563
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\SGLUE.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4693
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\SGRAV.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4612
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\SGRAVJ.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4528
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\SGRAVM.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4501
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\SHARVEST.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4411
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\SJELLY.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4861
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\SROCKSPR.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4618
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\SRUBBER.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,5086
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\SVUS.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4866
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\PUPS\SWALL.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,48,48,PlaneARGB,4639
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\SPLATS\DRIP1.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,128,128,Alpha,1244
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\SPLATS\DRIP2.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,128,128,Alpha,1398
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\SPLATS\DRIP3.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,128,128,Alpha,946
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\SPLATS\DRIP4.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,128,128,Alpha,1272
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\SPLATS\SPLAT1.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,256,256,Alpha,4704
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\SPLATS\SPLAT2.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,256,256,Alpha,4088
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\SPLATS\SPLAT3.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,256,256,Alpha,4264
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\SPLATS\SPLAT4.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,256,256,Alpha,4186
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMB\EAGLEPLANE.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,240,240,PlaneARGB,41359
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\AGENTO.IMG,1.0,Compressed,0,240,240,PlaneARGB,30292
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\ANNIECAR.IMG,1.0,Compressed,0,240,240,PlaneARGB,27162
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\APC.IMG,1.0,Compressed,0,240,240,PlaneARGB,40752
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\BIGAPC.IMG,1.0,Compressed,0,240,240,PlaneARGB,67504
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\BLKEAGLE.IMG,1.0,Compressed,0,240,240,PlaneARGB,25578
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\BRATT.IMG,1.0,Compressed,0,240,240,PlaneARGB,20996
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\BUSTER.IMG,1.0,Compressed,0,240,240,PlaneARGB,17198
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\DUMP.IMG,1.0,Compressed,0,240,240,PlaneARGB,66394
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\EAGLEPLANE.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,240,240,PlaneARGB,41359
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\EATER.IMG,1.0,Compressed,0,240,240,PlaneARGB,30392
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\EDHUNT.IMG,1.0,Compressed,0,240,240,PlaneARGB,33412
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\FAUST.IMG,1.0,Compressed,0,240,240,PlaneARGB,39596
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\FIRE.IMG,1.0,Compressed,0,240,240,PlaneARGB,37910
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\GRIMM.IMG,1.0,Compressed,0,240,240,PlaneARGB,32340
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\HAMMER.IMG,1.0,Compressed,0,240,240,PlaneARGB,26238
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\HARRY.IMG,1.0,Compressed,0,240,240,PlaneARGB,42230
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\IVAN.IMG,1.0,Compressed,0,240,240,PlaneARGB,37954
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\KUTTER.IMG,1.0,Compressed,0,240,240,PlaneARGB,30812
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\MERC.IMG,1.0,Compressed,0,240,240,PlaneARGB,35092
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\NEWEAGLE.IMG,1.0,Compressed,0,240,240,PlaneARGB,32090
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\OK.IMG,1.0,Compressed,0,240,240,PlaneARGB,36528
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\OTIS.IMG,1.0,Compressed,0,240,240,PlaneARGB,34122
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\PITBULL.IMG,1.0,Compressed,0,240,240,PlaneARGB,39496
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\RAZOR.IMG,1.0,Compressed,0,240,240,PlaneARGB,23140
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\SCREWIE.IMG,1.0,Compressed,0,240,240,PlaneARGB,46246
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\SHIRLEY.IMG,1.0,Compressed,0,240,240,PlaneARGB,41684
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\STELLA.IMG,1.0,Compressed,0,240,240,PlaneARGB,27842
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\STIG.IMG,1.0,Compressed,0,240,240,PlaneARGB,29690
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\TARTLET.IMG,1.0,Compressed,0,240,240,PlaneARGB,30788
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\TASHITA.IMG,1.0,Compressed,0,240,240,PlaneARGB,28500
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\VALHELLA.IMG,1.0,Compressed,0,240,240,PlaneARGB,24972
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\THUMBS\VLAD.IMG,1.0,Compressed,0,240,240,PlaneARGB,26546
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\CITY_A_01.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,58830
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\CITY_A_02.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,65044
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\CITY_A_03.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,61090
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\CITY_B_01.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,63821
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\CITY_B_02.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,67091
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\CITY_B_03.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,82926
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\CITY_C_01.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,63369
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\CITY_C_02.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,71005
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\CITY_C_03.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,72523
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\COAST_A_01.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,63838
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\COAST_A_02.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,69422
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\COAST_A_03.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,68839
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\COAST_B_01.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,71411
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\COAST_B_02.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,53481
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\COAST_B_03.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,59809
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\COAST_C_01.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,64160
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\COAST_C_02.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,70631
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\COAST_C_03.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,74766
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\DESERT_01.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,66066
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\DESERT_02.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,73509
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\DESERT_03.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,65530
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\DESERT_04.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,63041
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\ICE_01.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,63798
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\ICE_02.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,76986
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\ICE_03.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,70707
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\INDUST_A_01.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,72655
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\INDUST_A_02.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,67427
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\INDUST_A_03.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,77256
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\INDUST_B_01.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,57764
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\INDUST_B_02.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,67798
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\INDUST_B_03.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,67228
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\MINES_01.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,69823
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\MINES_02.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,58640
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\MINES_03.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,71979
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\MINES_04.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,64733
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_HIGH\TRACKS\MINES_05.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,168,216,PlaneXRGB,77278
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\APO_PIPS.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,Huffman,48,16,ARGB,526
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\BRAKE_PEDAL_ON.IMG,1.1,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC; DontAutoJPEG,64,64,PlaneARGB,9015
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\BUTTON1.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,PlaneARGB,3706
